titles,category
타이완 국가안전국장  중국  친강 리상푸 부패 혐의로 조사 ,World
 전문가    핵미사일 선제타격  핵 재배치 인프라 검토해야 ,World
 영상 기차  영화관  지하철에  빈대  경보 프랑스 올림픽 코앞인데 나우 어스 ,World
  고용지표  반토막 에 월가  훈풍  테슬라      뉴욕증시 읽어드림 ,World
예산 떨어진   바이든  이란 탄약 압류해 우크라 지원,World
 세계는 지금  미국 셧다운 면했지만 유탄 맞은 매카시 우크라이나,World
감쪽같네 우크라  러  속일 투명망토 개발   영상 ,World
판다  내년부터 미국서 사라지나      갈등 고조에  징벌적 판다외교 ,World
러몬도  화웨이 칩  대중 추가 제재 필요성 보여줘 ,World
사전 유출돼 난리 난  노벨 화학상    정작 수상자  명은  자고 있어 몰랐다 ,World
  선거개입 경계하는 대만   공산당 지시 받은 친중 인사 기소  대만은 지금 ,World
 연봉    억원  팀 쿡  애플 주식   만주 매각,World
 발칸 도살자   인종 청소기  그 무릎을 꿇린 피플파워,World
 노벨상도 학생과 뗄 수 없었다  수업 중 전화   교수 반응은,World
우크라 지원 살리기 안간힘   튀르키예는 평화회의  바이든은  중대 연설 ,World
지하철 좌석에 딱 붙은  이것  잡으려  프랑스  탐지견까지 푼다,World
중국       트라우마 아시안게임서 사진뜨자 즉각 검열,World
우크라 공격 못 이겨 러 함정들  본토 항구로 철수,World
이란  아제르바이잔 아르메니아 분쟁에 중재안으로      해법  제시,World
 하원의장 공백에 후임 도전자 속속 등장 트럼프 등판설도,World
 페라리 와  람보르기니  추돌로 화재 발생  탑승자  명 사망,World
 상원 출마  앤디 김  하원의원  매카시 해임으로  리더십 흔들려 ,World
 지하철 출몰  확인된 바 없다  올림픽 앞둔 프랑스  빈대 수습  안간힘,World
트럼프   포브스 선정 미국 최고 부호    인  명단서 빠져,World
강경파 반란에  공화당 내홍 심화 당 내부선  쫓아내야  의견도,World
   서열  위 하원의장  누가 될까 트럼프까지 후보 거론되는 혼돈의 정치,World
하원의장 공석 혼란에 바이든 우크라 긴급지원 우회로 찾기,World
   중동서 압수한 이란 탄약  우크라 전달     만발 넘어,World
   토마호크   년 앞당겨     년 도입      반격능력 지지  종합 ,World
   올해 경제성장률   대 추락 동남아도 연쇄 타격 ,World
 지하철서 못 앉아요  올림픽  년 앞둔 파리  빈대 습격     탐지견 투입,World
미국 전문가  위험한 것 알지만   대북 선제 타격   한국에 핵 재배치  실무 논의 필요 ,World
 빈대 쇼크 에 빠진 이 나라 올림픽 앞두고 탐지견까지 투입,World
자기 덫에 걸렸다      핵잠수함  서해서 침몰로   명 사망   지금이뉴스 ,World
한꺼번에 토마호크    기 구입하는 일본 대북 반격능력 확보,World
트럼프가   서열 위 하원의장  트럼프  많은 사람이 요청해온다 ,World
     자동차 노조 파업에  억달러 손실,World
바이든  의회 우회해 우크라 지원하나  곧 중대연설 ,World
애플   아이폰   과열  해결할까 업데이트 소프트웨어 배포,World
 악  빈대  난리난 파리 내놓은 방안은  탐지견 투입 ,World
미국의 우크라 추가 지원   하원 대혼란 에 발목 잡히나  바이든  의회 우회 가능성 시사,World
바이든  우크라 성공이  에 이익 게임즈맨십 방해 막아야 ,World
트럼프  유세장 대신 법정 붙잡혀  검찰  선거자금 모금에 재판 이용 ,World
 기차도 못 앉아요  출몰 패닉 올림픽 앞둔    빈대 뒤진다,World
     년 이후 출생자  평생 담배 못 산다   비흡연 세대  구상 밝힌 영국 총리,World
 한반도 비핵화  종료될까   에서  한반도 핵 재배치론  고개,World
  장기 채권 손실 확대  닷컴버블 붕괴  수준 가까워졌다,World
프랑스 파리  열차에 탐지견까지 투입 대대적  이것  박멸,World
     의 전기차 보조금 조사에 강력 반발,World
 항저우     연패 도전 여자 핸드볼  일본과 결승 대결,World
 그만 좀 오세요     이민 막으러 중남미 출장 떠나는 뉴욕시장,World
 나라면 지금 채권 투자 안 한다   원조 채권왕 의 조언,World
 민주 일각  사우디  권위주의 정권 안보 보장 핵 구축 지원 우려 ,World
 영상    년 전 스탈린 따라하는 러시아 술 냄새 나면  인간방패 로,World
 독일  현재 우크라에 타우러스 순항미사일 지원할 계획 없어 ,World
국제유가  경기둔화 우려에      급락,World
 인터뷰  독일 통일   주년 총리 특임관  남북 서로 관심 간직 중요 ,World
 한국    침공당하면 미군이 방어해야 하나   미국인 답변 보니,World
달러 강세에  증시 급락 환율 방어  비상 ,World
 미군  성 장군 출신      퇴임 후에 방산업체 재취업 ,World
발표  시간 전 유출된 노벨 화학상    본인은  난 곤히 자고 있었다 ,World
 공화  하원의장 경선 점화 해임결의안 개혁 요구  분출  종합 ,World
 우주에서도 명품을   프라다  인류 최초  유색 인종 여성  우주복 만든다,World
바이든  곧 우크라이나 지원 중대 연설  의회승인 우회 가능성 내비쳐,World
바이든  곧 우크라 지원 중대 연설  혼란 빠진  의회 우회하나,World
               일자리 흔들리자  주식시장 반등했다  투자    ,World
미 전문가  의회서  북 선제 타격   한국에 핵 재배치 실무 논의  제안,World
구글  바드 탑재     비서  곧 출시 새 스마트폰 픽셀 도 공개 종합 ,World
 전문가  의회서    선제타격  에 핵 재배치 실무논의  제안,World
바이든  의회 승인 없이 우크라 지원 고려  곧 중대 연설 ,World
도요타까지   엔솔     대 자동차 기업 모두 뚫었다,World
   서열  위  매카시 후임 누구   하원의장 출사표 윤곽,World
 모스크바 테트리스    개월에        솔깃한 러 고금리 예금 가입해보니,World
프랑스는 어쩌다  빈대 의 나라가 되었나 호텔 지하철 공항까지  뉴스  ,World
      노이로제 걸린 중국    선수 둘이 꼬옥 안은 사진이 사라졌다,World
  반도체 키우려 감세 보조금 이어  이것  꺼냈다 뒷북 글로벌 ,World
인도에 부는  크리켓 월드컵  열풍 경기장 인근 호텔 가격      ,World
  차기 의장  누가 되든 더 보수적 트럼프 강경파 표심 주목,World
     년 이후 출생자  평생 담배 못 사   비흡연 세대  만든다는  ,World
이란대통령  아제르바이잔  아르메니아 분쟁     해법 제시,World
일본  토마호크    기     년 조달  미국  일본 반격능력확보 지지 ,World
 하원 대혼란에 바이든의   조원 우크라 추가 지원도 난관,World
       급등  필라델피아반도체지수        종합 ,World
   침공시   방어해야  응답 미국인          급감,World
교황의 일갈  기후위기 이제 한계 국제사회 움직여야 ,World
뉴욕증시  민간고용 둔화 금리 하락에 상승 마감  다우      ,World
 오염수 오늘  차 방류  수조     부풀었지만 지장 없어 ,World
세계 곳곳서 위협받는 기자들  그래도 계속 취재한다 ,World
   토마호크    기     년 조달       반격능력확보 지지 ,World
공화당 지지층  우크라 지원  여론 대폭 하락,World
테슬라    리비안     니콜라 제외 전기차 일제 급등 종합 ,World
        압수한 이란 무기 탄약 우크라 제공 방침   탄약    만발 이미 전달 ,World
바이든  곧  우크라 지원  중대발표 대혼돈  의회 우회할 방안 찾았나,World
공석이 된   하원의장   차기 에 거론되는 인물들은 ,World
 가을의 전설    세 여배우    년전 성폭력 당했다  소송 제기,World
점유    구글 픽셀폰        아이폰에 도전장 던졌다,World
유럽 탄약 동났는데  우크라 지원  스톱 우려  공조 차질 빚나,World
  슈퍼카끼리  쾅  페라리 불붙어  명 사망 영상 ,World
열 길 물속은 알아도 총리 속은 모른다 기시다의  무언 리더십  딥포커스 ,World
   오염수  차 방류 개시   일까지 총      ,World
국제유가  경기둔화 우려에      급락       달러,World
 서 커져가는  전쟁 피로감   우크라에   지원해야  여론    로 감소,World
국채수익률 상승세 주춤  미증시 일제 상승 나스닥        상보 ,World
후쿠시마 오염수  차 해양방류 오늘 시작   일까지 총  천    ,World
  경제 발목 잡는  극단 정치  국가 신용등급도 깎이나,World
 베네치아서 외국인 관광버스 추락  최소   명 사망,World
미중 핑퐁 외교 우호 상징  반세기  판다 외교  끊기나,World
   서열  위  하원의장 사상 첫 해임,World
영국 수낵 총리    세 이하  성인 돼도 담배 못 사게 될 것 ,World
후쿠시마 오염수  차 해양방류 오늘 시작   일까지 총  천    ,World
바이든  곧 우크라 지원 중대 연설  의회승인 우회 가능성 시사 종합 ,World
 민주 일각  사우디는 독재국  백악관에 안보지원 우려 서한,World
 뉴욕유가        정책 유지 휘발유 재고 증가에    ,World
대중 수출 늘어나니 흑자  중국의존도의 양면성 베이징노트 ,World
 퀀텀도트 발견   인 노벨화학상   수상자 사전 유출  초유의 사태 ,World
 선수들 포옹 사진 삭제한  매체     천안문 사태 떠올렸나,World
바이든  하원 혼란  우크라지원 악영향 우려 곧 입장 발표 ,World
노벨 화학상 수상자 명단 유출  나노 크기 양자점 연구진  인,World
미국인   이 한국 침공하면 방어해야  찬성      반대    ,World
필리핀   중 물대포  공격당한 분쟁 해역에 또 보급선,World
필리핀   중국 물대포  공격당한 분쟁해역에 또 보급선 중국  차단 ,World
영 수낵 총리  북부 고속철도 사업 폐기  비흡연 세대  만든다 ,World
애플의 팀 쿡      주식    만주 보유  천   억원 규모,World
 한줌 극우가 의회 분열시켜   도 한국처럼 극단 정치 판친다,World
 트럼프 파워 에 지구촌은 불안,World
   반도체 대반격  농지 임야에도 공장 짓게 한다,World
미완의 걸작  베르세르크   숨진 작가의  절친 에 의해 부활,World
   난민 허리케인 막아야   유럽에 다시  우파 포퓰리즘  바람,World
 공화 강경파  인의  비토크라시   의회 파행 장기화 우려,World
 프리덤코커스   우선주의 성향  득세땐   안보에 악영향 우려,World
 돈가뭄  조짐    압수한 이란 탄약    만발 우크라에 지원  종합 ,World
점유    구글 픽셀폰        아이폰에 도전장 프로는 같은 가격,World
    압수한 이란 무기 우크라에 보낸다 탄약    만발 이미 전달      상보 ,World
필리핀     물대포  공격당한 분쟁해역에 또 보급선    차단 ,World
러  노벨화학상 배출에  소련 출신  관심  두뇌유출  탄식,World
중국의  우호상징  판다  내년말 미국서 다 사라질 듯,World
공화당 강경파  극단정치 와 민주당  진영정치  합작품,World
    난민 급증 위기시 적용 규정에 합의  신   난민협정  진전,World
   차 오염수 방류 예정에   관영지  배려 없는 불량국가  비판,World
 압도적 대세 트럼프  공화 경선토론 중단요구  본선 집중해야 ,World
 월드 이슈  고금리 고환율 먹구름,World
 임시 예산안 주도  미 하원의장 사상 첫 해임 셧다운 재연 ,World
        핵심  양자점  발견 합성법 개발,World
 고금리 장기화  전망에 미 국채금리 급등   년 만에 최고치,World
